N,Diff,prevalence,p_error
143,1,0.05,0.9993476576762663
144,1,0.0001,0.014297525630911356
144,1,0.0005,0.06948585917935313
144,1,0.001,0.13417463520514128
144,1,0.005,0.5141260362636819
144,1,0.01,0.7647833707595896
144,1,0.05,0.9993802747924531
145,1,0.0001,0.014396095878348225
145,1,0.0005,0.06995111624976347
145,1,0.001,0.13504046056993613
145,1,0.005,0.5165554060823636
145,1,0.01,0.7671355370519937
145,1,0.05,0.9994112610528304
146,1,0.0001,0.014494656268760453
146,1,0.0005,0.0704161406916386
146,1,0.001,0.13590542010936613
146,1,0.005,0.5189726290519517
146,1,0.01,0.7694641816814738
146,1,0.05,0.9994406980001889
147,1,0.0001,0.014593206803133585
147,1,0.0005,0.0708809326212928
147,1,0.001,0.1367695146892568
147,1,0.005,0.521377765906692
147,1,0.01,0.771769539864659
147,1,0.05,0.9994686631001795
148,1,0.0001,0.014691747482453277
148,1,0.0005,0.0713454921549821
148,1,0.001,0.13763274517456758
148,1,0.005,0.5237708770771585
148,1,0.01,0.7740518444660124
148,1,0.05,0.9994952299451705
149,1,0.0001,0.014790278307704963
149,1,0.0005,0.07180981940890463
149,1,0.001,0.13849511242939294
149,1,0.005,0.5261520226917727
149,1,0.01,0.7763113260213523
149,1,0.05,0.999520468447912
150,1,0.0001,0.014888799279874187
150,1,0.0005,0.07227391449920018
150,1,0.001,0.13935661731696358
150,1,0.005,0.5285212625783138
150,1,0.01,0.7785482127611387
150,1,0.05,0.9995444450255163
151,1,0.0001,0.014987310399946274
151,1,0.0005,0.07273777754195054
151,1,0.001,0.14021726069964657
151,1,0.005,0.5308786562654224
151,1,0.01,0.7807627306335274
151,1,0.05,0.9995672227742405
152,1,0.0001,0.015085811668906213
152,1,0.0005,0.07320140865317959
152,1,0.001,0.141077043438947
152,1,0.005,0.5332242629840952
152,1,0.01,0.7829551033271921
152,1,0.05,0.9995888616355285
153,1,0.0001,0.015184303087739326
153,1,0.0005,0.073664807948853
153,1,0.001,0.14193596639550798
153,1,0.005,0.5355581416691747
153,1,0.01,0.7851255522939202
153,1,0.05,0.9996094185537521
154,1,0.0001,0.015282784657430604
154,1,0.0005,0.0741279755448786
154,1,0.001,0.14279403042911254
154,1,0.005,0.5378803509608289
154,1,0.01,0.7872742967709809
154,1,0.05,0.9996289476260645
155,1,0.0001,0.015381256378964814
155,1,0.0005,0.07459091155710618
155,1,0.001,0.14365123639868338
155,1,0.005,0.5401909492060246
155,1,0.01,0.7894015538032711
155,1,0.05,0.9996475002447612
156,1,0.0001,0.015479718253326946
156,1,0.0005,0.07505361610132755
156,1,0.001,0.14450758516228468
156,1,0.005,0.5424899944599946
156,1,0.01,0.7915075382652385
156,1,0.05,0.9996651252325232
157,1,0.0001,0.015578170281501658
157,1,0.0005,0.07551608929327691
157,1,0.001,0.1453630775771224
157,1,0.005,0.5447775444876946
157,1,0.01,0.7935924628825861
157,1,0.05,0.9996818689708971
158,1,0.0001,0.015676612464473494
158,1,0.0005,0.0759783312486303
158,1,0.001,0.14621771449954535
158,1,0.005,0.5470536567652562
158,1,0.01,0.7956565382537601
158,1,0.05,0.9996977755223522
159,1,0.0001,0.015775044803227
159,1,0.0005,0.07644034208300599
159,1,0.001,0.14707149678504572
159,1,0.005,0.5493183884814299
159,1,0.01,0.7976999728712226
159,1,0.05,0.9997128867462346
160,1,0.0001,0.015873467298746724
160,1,0.0005,0.07690212191196444
160,1,0.001,0.14792442528826077
160,1,0.005,0.5515717965390228
160,1,0.01,0.7997229731425104
160,1,0.05,0.9997272424089229
161,1,0.0001,0.015971879952016876
161,1,0.0005,0.07736367085100848
161,1,0.001,0.14877650086297245
161,1,0.005,0.5538139375563276
161,1,0.01,0.8017257434110853
161,1,0.05,0.9997408802884767
162,1,0.0001,0.01607028276402167
162,1,0.0005,0.07782498901558299
162,1,0.001,0.14962772436210947
162,1,0.005,0.5560448678685459
162,1,0.01,0.8037084859769744
162,1,0.05,0.9997538362740529
163,1,0.0001,0.016168675735745208
163,1,0.0005,0.07828607652107522
163,1,0.001,0.15047809663774736
163,1,0.005,0.5582646435292032
163,1,0.01,0.8056714011172047
163,1,0.05,0.9997661444603502
164,1,0.0001,0.01626705886817159
164,1,0.0005,0.0787469334828147
164,1,0.001,0.15132761854110965
164,1,0.005,0.5604733203115573
164,1,0.01,0.8076146871060326
164,1,0.05,0.9997778372373327
165,1,0.0001,0.01636543216228481
165,1,0.0005,0.07920756001607321
165,1,0.001,0.15217629092256857
165,1,0.005,0.5626709537099994
165,1,0.01,0.8095385402349723
165,1,0.05,0.999788945375466
166,1,0.0001,0.016463795619068633
166,1,0.0005,0.07966795623606526
166,1,0.001,0.153024114631646
166,1,0.005,0.5648575989414495
166,1,0.01,0.8114431548326226
166,1,0.05,0.9997994981066928
167,1,0.0001,0.016562149239506718
167,1,0.0005,0.08012812225794719
167,1,0.001,0.1538710905170143
167,1,0.005,0.5670333109467421
167,1,0.01,0.8133287232842963
167,1,0.05,0.9998095232013581
168,1,0.0001,0.016660493024582723
168,1,0.0005,0.08058805819681825
168,1,0.001,0.1547172194264973
168,1,0.005,0.5691981443920084
168,1,0.01,0.8151954360514534
168,1,0.05,0.9998190470412902
169,1,0.0001,0.016758826975280305
169,1,0.0005,0.08104776416771975
169,1,0.001,0.1555625022070708
169,1,0.005,0.5713521536700483
169,1,0.01,0.8170434816909389
169,1,0.05,0.9998280946892257
170,1,0.0001,0.01685715109258279
170,1,0.0005,0.08150724028563594
170,1,0.001,0.15640693970486375
170,1,0.005,0.5734953929016982
170,1,0.01,0.8188730468740295
170,1,0.05,0.9998366899547644
171,1,0.0001,0.0169554653774735
171,1,0.0005,0.08196648666549311
171,1,0.001,0.15725053276515888
171,1,0.005,0.5756279159371898
171,1,0.01,0.8206843164052892
171,1,0.05,0.9998448554570262
172,1,0.0001,0.01705376983093576
172,1,0.0005,0.08242550342216037
172,1,0.001,0.15809328223239372
172,1,0.005,0.5777497763575037
172,1,0.01,0.8224774732412363
172,1,0.05,0.9998526126841749
173,1,0.0001,0.017152064453952676
173,1,0.0005,0.08288429067044933
173,1,0.001,0.15893518895016134
173,1,0.005,0.5798610274757162
173,1,0.01,0.8242526985088239
173,1,0.05,0.9998599820499662
174,1,0.0001,0.017250349247507235
174,1,0.0005,0.08334284852511409
174,1,0.001,0.15977625376121118
174,1,0.005,0.5819617223383377
174,1,0.01,0.8260101715237357
174,1,0.05,0.9998669829474678
175,1,0.0001,0.017348624212582542
175,1,0.0005,0.08380117710085155
175,1,0.001,0.1606164775074499
175,1,0.005,0.584051913726646
175,1,0.01,0.8277500698084983
175,1,0.05,0.9998736338000944
176,1,0.0001,0.017446889350161254
176,1,0.0005,0.08425927651230103
176,1,0.001,0.16145586102994247
176,1,0.005,0.5861316541580127
176,1,0.01,0.8294725691104133
176,1,0.05,0.9998799521100897
177,1,0.0001,0.017545144661226253
177,1,0.0005,0.08471714687404497
177,1,0.001,0.16229440516891258
177,1,0.005,0.5882009958872226
177,1,0.01,0.8311778434193092
177,1,0.05,0.9998859545045853
178,1,0.0001,0.017643390146760085
178,1,0.0005,0.08517478830060787
178,1,0.001,0.16313211076374368
178,1,0.005,0.5902599909077866
178,1,0.01,0.8328660649851161
178,1,0.05,0.999891656779356
179,1,0.0001,0.01774162580774541
179,1,0.0005,0.08563220090645762
179,1,0.001,0.16396897865297988
179,1,0.005,0.5923086909532476
179,1,0.01,0.8345374043352649
179,1,0.05,0.9998970739403882
180,1,0.0001,0.01783985164516466
180,1,0.0005,0.08608938480600437
180,1,0.001,0.16480500967432687
180,1,0.005,0.5943471474984814
180,1,0.01,0.8361920302919124
180,1,0.05,0.9999022202433687
181,1,0.0001,0.017938067660000168
181,1,0.0005,0.0865463401136014
181,1,0.001,0.16564020466465257
181,1,0.005,0.596375411760989
181,1,0.01,0.8378301099889931
181,1,0.05,0.9999071092312003
182,1,0.0001,0.01803627385323414
182,1,0.0005,0.08700306694354454
182,1,0.001,0.16647456445998798
182,1,0.005,0.598393534702184
182,1,0.01,0.8394518088891032
182,1,0.05,0.9999117537696404
183,1,0.0001,0.018134470225848798
183,1,0.0005,0.08745956541007283
183,1,0.001,0.16730808989552792
183,1,0.005,0.6004015670286731
183,1,0.01,0.8410572908002122
183,1,0.05,0.9999161660811583
184,1,0.0001,0.01823265677882624
184,1,0.0005,0.08791583562736782
184,1,0.001,0.1681407818056324
184,1,0.005,0.6023995591935297
184,1,0.01,0.8426467178922101
184,1,0.05,0.9999203577771004
185,1,0.0001,0.018330833513148348
185,1,0.0005,0.08837187770955413
185,1,0.001,0.1689726410238268
185,1,0.005,0.604387561397562
185,1,0.01,0.844220250713288
185,1,0.05,0.9999243398882454
186,1,0.0001,0.018429000429797004
186,1,0.0005,0.08882769177069927
186,1,0.001,0.16980366838280292
186,1,0.005,0.6063656235905743
186,1,0.01,0.8457780482061551
186,1,0.05,0.9999281228938331
187,1,0.0001,0.01852715752975409
187,1,0.0005,0.08928327792481394
187,1,0.001,0.1706338647144201
187,1,0.005,0.6083337954726213
187,1,0.01,0.8473202677240935
187,1,0.05,0.9999317167491415
188,1,0.0001,0.018625304814001042
188,1,0.0005,0.08973863628585155
188,1,0.001,0.17146323084970572
188,1,0.005,0.6102921264952583
188,1,0.01,0.8488470650468526
188,1,0.05,0.9999351309116844
189,1,0.0001,0.01872344228351963
189,1,0.0005,0.09019376696770864
189,1,0.001,0.172291767618856
189,1,0.005,0.612240665862782
189,1,0.01,0.8503585943963841
189,1,0.05,0.9999383743661001
190,1,0.0001,0.018821569939291294
190,1,0.0005,0.09064867008422473
190,1,0.001,0.17311947585123721
190,1,0.005,0.6141794625334681
190,1,0.01,0.8518550084524202
190,1,0.05,0.9999414556477951
191,1,0.0001,0.018919687782297356
191,1,0.0005,0.09110334574918266
191,1,0.001,0.1739463563753859
191,1,0.005,0.6161085652208007
191,1,0.01,0.8533364583678961
191,1,0.05,0.9999443828654054
192,1,0.0001,0.019017795813519145
192,1,0.0005,0.09155779407630804
192,1,0.001,0.17477241001901056
192,1,0.005,0.6180280223946968
192,1,0.01,0.854803093784217
192,1,0.05,0.9999471637221351
193,1,0.0001,0.019115894033937875
193,1,0.0005,0.09201201517926993
193,1,0.001,0.1755976376089915
193,1,0.005,0.6199378822827233
193,1,0.01,0.8562550628463749
193,1,0.05,0.9999498055360284
194,1,0.0001,0.019213982444534428
194,1,0.0005,0.09246600917168024
194,1,0.001,0.1764220399713825
194,1,0.005,0.6218381928713097
194,1,0.01,0.8576925122179112
194,1,0.05,0.9999523152592269
195,1,0.0001,0.01931206104629002
195,1,0.0005,0.09291977616709446
195,1,0.001,0.17724561793141114
195,1,0.005,0.623729001906953
195,1,0.01,0.8591155870957321
195,1,0.05,0.9999546994962656
196,1,0.0001,0.01941012984018531
196,1,0.0005,0.09337331627901091
196,1,0.001,0.17806837231347972
196,1,0.005,0.6256103568974183
196,1,0.01,0.8605244312247747
196,1,0.05,0.9999569645214523
197,1,0.0001,0.01950818882720129
197,1,0.0005,0.0938266296208714
197,1,0.001,0.17889030394116623
197,1,0.005,0.6274823051129312
197,1,0.01,0.861919186912527
197,1,0.05,0.9999591162953797
198,1,0.0001,0.01960623800831862
198,1,0.0005,0.09427971630606091
198,1,0.001,0.1797114136372251
198,1,0.005,0.6293448935873667
198,1,0.01,0.8632999950434017
198,1,0.05,0.9999611604806107
199,1,0.0001,0.019704277384517743
199,1,0.0005,0.09473257644790789
199,1,0.001,0.18053170222358794
199,1,0.005,0.6311981691194297
199,1,0.01,0.8646669950929677
199,1,0.05,0.9999631024565802
200,1,0.0001,0.019802306956779314
200,1,0.0005,0.09518521015968395
200,1,0.001,0.1813511705213643
200,1,0.005,0.6330421782738327
200,1,0.01,0.866020325142038
200,1,0.05,0.9999649473337512
201,1,0.0001,0.01990032672608366
201,1,0.0005,0.09563761755460409
201,1,0.001,0.18216981935084298
201,1,0.005,0.6348769673824635
201,1,0.01,0.8673601218906176
201,1,0.05,0.9999666999670637
202,1,0.0001,0.019998336693411
202,1,0.0005,0.0960897987458268
202,1,0.001,0.18298764953149205
202,1,0.005,0.6367025825455511
202,1,0.01,0.8686865206717115
202,1,0.05,0.9999683649687104
203,1,0.0001,0.02009633685974166
203,1,0.0005,0.09654175384645391
203,1,0.001,0.18380466188196054
203,1,0.005,0.6385190696328233
203,1,0.01,0.8699996554649944
203,1,0.05,0.999969946720275
204,1,0.0001,0.02019432722605574
204,1,0.0005,0.0969934829695307
204,1,0.001,0.1846208572200786
204,1,0.005,0.6403264742846593
204,1,0.01,0.8712996589103444
204,1,0.05,0.9999714493842612
205,1,0.0001,0.02029230779333313
205,1,0.0005,0.09744498622804587
205,1,0.001,0.18543623636285855
205,1,0.005,0.6421248419132359
205,1,0.01,0.8725866623212409
205,1,0.05,0.9999728769150481
206,1,0.0001,0.02039027856255382
206,1,0.0005,0.09789626373493188
206,1,0.001,0.18625080012649575
206,1,0.005,0.6439142177036697
206,1,0.01,0.8738607956980285
206,1,0.05,0.9999742330692957
207,1,0.0001,0.020488239534697583
207,1,0.0005,0.09834731560306442
207,1,0.001,0.18706454932636918
207,1,0.005,0.6456946466151514
207,1,0.01,0.8751221877410482
207,1,0.05,0.9999755214158309
208,1,0.0001,0.02058619071074408
208,1,0.0005,0.09879814194526293
208,1,0.001,0.1878774847770428
208,1,0.005,0.6474661733820757
208,1,0.01,0.8763709658636378
208,1,0.05,0.9999767453450393
209,1,0.0001,0.02068413209167297
209,1,0.0005,0.09924874287429031
209,1,0.001,0.1886896072922658
209,1,0.005,0.6492288425151653
209,1,0.01,0.8776072562050015
209,1,0.05,0.9999779080777874
210,1,0.0001,0.020782063678463802
210,1,0.0005,0.09969911850285307
210,1,0.001,0.18950091768497357
210,1,0.005,0.6509826983025895
210,1,0.01,0.8788311836429514
210,1,0.05,0.999979012673898
211,1,0.0001,0.02087998547209602
211,1,0.0005,0.10014926894360165
211,1,0.001,0.19031141676728858
211,1,0.005,0.6527277848110766
211,1,0.01,0.8800428718065219
211,1,0.05,0.9999800620402032
212,1,0.0001,0.020977897473548723
212,1,0.0005,0.10059919430912989
212,1,0.001,0.1911211053505213
212,1,0.005,0.6544641458870212
212,1,0.01,0.8812424430884567
212,1,0.05,0.999981058938193
213,1,0.0001,0.021075799683801355
213,1,0.0005,0.10104889471197531
213,1,0.001,0.19192998424517071
213,1,0.005,0.656191825157586
213,1,0.01,0.8824300186575721
213,1,0.05,0.9999820059912833
214,1,0.0001,0.02117369210383302
214,1,0.0005,0.10149837026461939
214,1,0.001,0.1927380542609256
214,1,0.005,0.657910866031798
214,1,0.01,0.8836057184709963
214,1,0.05,0.9999829056917191
215,1,0.0001,0.0212715747346226
215,1,0.0005,0.10194762107948707
215,1,0.001,0.1935453162066646
215,1,0.005,0.6596213117016392
215,1,0.01,0.8847696612862864
215,1,0.05,0.9999837604071332
216,1,0.0001,0.021369447577149203
216,1,0.0005,0.10239664726894726
216,1,0.001,0.19435177089045796
216,1,0.005,0.6613232051431309
216,1,0.01,0.8859219646734235
216,1,0.05,0.9999845723867765
217,1,0.0001,0.02146731063239149
217,1,0.0005,0.10284544894531278
217,1,0.001,0.19515741911956752
217,1,0.005,0.6630165891174153
217,1,0.01,0.8870627450266892
217,1,0.05,0.9999853437674378
218,1,0.0001,0.021565163901328233
218,1,0.0005,0.10329402622084016
218,1,0.001,0.19596226170044795
218,1,0.005,0.6647015061718282
218,1,0.01,0.8881921175764225
218,1,0.05,0.9999860765790658
219,1,0.0001,0.021663007384938093
219,1,0.0005,0.10374237920772977
219,1,0.001,0.19676629943874746
219,1,0.005,0.666377998640969
219,1,0.01,0.8893101964006582
219,1,0.05,0.9999867727501125
220,1,0.0001,0.021760841084199622
220,1,0.0005,0.1041905080181259
220,1,0.001,0.1975695331393088
220,1,0.005,0.6680461086477643
220,1,0.01,0.8904170944366516
220,1,0.05,0.9999874341126069
221,1,0.0001,0.02185866500009115
221,1,0.0005,0.10463841276411678
221,1,0.001,0.1983719636061695
221,1,0.005,0.6697058781045253
221,1,0.01,0.8915129234922851
221,1,0.05,0.9999880624069766
222,1,0.0001,0.021956479133591222
222,1,0.0005,0.1050860935577348
222,1,0.001,0.19917359164256332
222,1,0.005,0.6713573487140028
222,1,0.01,0.8925977942573622
222,1,0.05,0.9999886592866277
223,1,0.0001,0.02205428348567784
223,1,0.0005,0.10553355051095592
223,1,0.001,0.19997441805092075
223,1,0.005,0.6730005619704327
223,1,0.01,0.8936718163147886
223,1,0.05,0.9999892263222964
224,1,0.0001,0.022152078057329216
224,1,0.0005,0.10598078373570041
224,1,0.001,0.20077444363286978
224,1,0.005,0.6746355591605806
224,1,0.01,0.8947350981516408
224,1,0.05,0.9999897650061815
225,1,0.0001,0.02224986284952346
225,1,0.0005,0.10642779334383257
225,1,0.001,0.20157366918923691
225,1,0.005,0.6762623813647777
225,1,0.01,0.8957877471701243
225,1,0.05,0.9999902767558725
226,1,0.0001,0.022347637863238567
226,1,0.0005,0.10687457944716061
226,1,0.001,0.20237209552004765
226,1,0.005,0.6778810694579538
226,1,0.01,0.8968298696984232
226,1,0.05,0.9999907629180789
227,1,0.0001,0.0224454030994522
227,1,0.0005,0.10732114215743704
227,1,0.001,0.20316972342452766
227,1,0.005,0.679491664110664
227,1,0.01,0.8978615710014388
227,1,0.05,0.9999912247721748
228,1,0.0001,0.02254315855914224
228,1,0.0005,0.1077674815863583
228,1,0.001,0.20396655370110317
228,1,0.005,0.6810942057901106
228,1,0.01,0.8988829552914245
228,1,0.05,0.9999916635335662
229,1,0.0001,0.022640904243286353
229,1,0.0005,0.10821359784556517
229,1,0.001,0.20476258714740203
229,1,0.005,0.6826887347611601
229,1,0.01,0.8998941257385102
229,1,0.05,0.9999920803568878
230,1,0.0001,0.02273864015286209
230,1,0.0005,0.10865949104664241
230,1,0.001,0.20555782456025462
230,1,0.005,0.6842752910873544
230,1,0.01,0.9008951844811252
230,1,0.05,0.9999924763390434
231,1,0.0001,0.022836366288846777
231,1,0.0005,0.10910516130111902
231,1,0.001,0.2063522667356944
231,1,0.005,0.6858539146319176
231,1,0.01,0.9018862326363138
231,1,0.05,0.9999928525220912
232,1,0.0001,0.022934082652217858
232,1,0.0005,0.10955060872046851
232,1,0.001,0.2071459144689587
232,1,0.005,0.687424645058758
232,1,0.01,0.9028673703099508
232,1,0.05,0.9999932098959867
233,1,0.0001,0.02303178924395266
233,1,0.0005,0.1099958334161083
233,1,0.001,0.20793876855448967
233,1,0.005,0.6889875218334642
233,1,0.01,0.9038386966068512
233,1,0.05,0.9999935494011873
234,1,0.0001,0.023129486065028293
234,1,0.0005,0.1104408354994002
234,1,0.001,0.20873082978593527
234,1,0.005,0.6905425842242969
234,1,0.01,0.9048003096407827
234,1,0.05,0.999993871931128
235,1,0.0001,0.02322717311642175
235,1,0.0005,0.11088561508165051
235,1,0.001,0.20952209895614926
235,1,0.005,0.6920898713031753
235,1,0.01,0.9057523065443749
235,1,0.05,0.9999941783345716
236,1,0.0001,0.023324850399110142
236,1,0.0005,0.11133017227410968
236,1,0.001,0.21031257685719318
236,1,0.005,0.6936294219466594
236,1,0.01,0.9066947834789312
236,1,0.05,0.999994469417843
237,1,0.0001,0.02342251791407024
237,1,0.0005,0.11177450718797266
237,1,0.001,0.21110226428033596
237,1,0.005,0.6951612748369262
237,1,0.01,0.9076278356441418
237,1,0.05,0.9999947459469509
238,1,0.0001,0.02352017566227882
238,1,0.0005,0.11221861993437865
238,1,0.001,0.21189116201605562
238,1,0.005,0.6966854684627416
238,1,0.01,0.9085515572877004
238,1,0.05,0.9999950086496033
239,1,0.0001,0.023617823644712543
239,1,0.0005,0.11266251062441146
239,1,0.001,0.21267927085403948
239,1,0.005,0.6982020411204279
239,1,0.01,0.9094660417148234
239,1,0.05,0.9999952582171232
240,1,0.0001,0.023715461862348075
240,1,0.0005,0.11310617936909928
240,1,0.001,0.21346659158318548
240,1,0.005,0.6997110309148258
240,1,0.01,0.9103713812976751
240,1,0.05,0.999995495306267
241,1,0.0001,0.023813090316161856
241,1,0.0005,0.11354962627941467
241,1,0.001,0.21425312499160232
241,1,0.005,0.7012124757602516
241,1,0.01,0.9112676674846985
241,1,0.05,0.9999957205409536
242,1,0.0001,0.023910709007130215
242,1,0.0005,0.11399285146627502
242,1,0.001,0.21503887186661075
242,1,0.005,0.7027064133814503
242,1,0.01,0.9121549908098514
242,1,0.05,0.999995934513906
243,1,0.0001,0.024008317936229484
243,1,0.0005,0.11443585504054188
243,1,0.001,0.21582383299474406
243,1,0.005,0.704192881314543
243,1,0.01,0.9130334409017529
243,1,0.05,0.9999961377882107
244,1,0.0001,0.02410591710443588
244,1,0.0005,0.1148786371130216
244,1,0.001,0.21660800916174938
244,1,0.005,0.7056719169079704
244,1,0.01,0.9139031064927353
244,1,0.05,0.9999963308988001
245,1,0.0001,0.024203506512725514
245,1,0.0005,0.11532119779446504
245,1,0.001,0.2173914011525876
245,1,0.005,0.7071435573234305
245,1,0.01,0.914764075427808
245,1,0.05,0.9999965143538602
246,1,0.0001,0.02430108616207416
246,1,0.0005,0.11576353719556787
246,1,0.001,0.21817400975143497
246,1,0.005,0.7086078395368134
246,1,0.01,0.9156164346735299
246,1,0.05,0.9999966886361671
247,1,0.0001,0.024398656053458034
247,1,0.0005,0.11620565542697003
247,1,0.001,0.21895583574168354
247,1,0.005,0.7100648003391293
247,1,0.01,0.9164602703267947
247,1,0.05,0.9999968542043588
248,1,0.0001,0.024496216187852693
248,1,0.0005,0.11664755259925652
248,1,0.001,0.21973687990594193
248,1,0.005,0.7115144763374337
248,1,0.01,0.9172956676235267
248,1,0.05,0.9999970114941409
249,1,0.0001,0.0245937665662338
249,1,0.0005,0.11708922882295691
249,1,0.001,0.22051714302603598
249,1,0.005,0.7129569039557465
