N,Diff,prevalence,p_error
139,1,0.0005,0.002290995364251258
139,1,0.001,0.008758132476347047
139,1,0.005,0.15380228644450789
139,1,0.01,0.40538780562888177
139,1,0.05,0.9933398406348106
140,1,0.0001,9.640942225264126e-05
140,1,0.0005,0.0023234279067312347
140,1,0.001,0.008879206834506714
140,1,0.005,0.15554224919871218
140,1,0.01,0.4088605407136543
140,1,0.05,0.9936328033410642
141,1,0.0001,9.779009591559529e-05
141,1,0.0005,0.0023560774439198573
141,1,0.001,0.009001030285817668
141,1,0.005,0.15728596726821342
141,1,0.01,0.4123232823161689
141,1,0.05,0.9939131201751054
142,1,0.0001,9.918049247958916e-05
142,1,0.0005,0.002388943750714412
142,1,0.001,0.009123601211019183
142,1,0.005,0.15903335960078957
142,1,0.01,0.4157758830325613
142,1,0.05,0.9941813233173897
143,1,0.0001,0.00010058060998652252
143,1,0.0005,0.002422026602182714
143,1,0.001,0.009246917993339987
143,1,0.005,0.1607843458608582
143,1,0.01,0.41921819940639404
143,1,0.05,0.994437923345008
144,1,0.0001,0.00010199044647807298
144,1,0.0005,0.0024553257735636658
144,1,0.001,0.00937097901849493
144,1,0.005,0.16253884642433625
144,1,0.01,0.42265009186444713
144,1,0.05,0.9946834100615709
145,1,0.0001,0.00010340999999647327
145,1,0.0005,0.0024888410402665873
145,1,0.001,0.009495782674681541
145,1,0.005,0.16429678237353307
145,1,0.01,0.42607142465339853
145,1,0.05,0.994918253298115
146,1,0.0001,0.00010483926858428916
146,1,0.0005,0.0025225721778713295
146,1,0.001,0.009621327352576814
146,1,0.005,0.1660580754920773
146,1,0.01,0.42948206577738457
146,1,0.05,0.9951429036858508
147,1,0.0001,0.00010627825028430848
147,1,0.0005,0.0025565189621281625
147,1,0.001,0.009747611445333648
147,1,0.005,0.16782264825987647
147,1,0.01,0.4328818869364256
147,1,0.05,0.9953577934015677
148,1,0.0001,0.00010772694313965214
148,1,0.0005,0.0025906811689577758
148,1,0.001,0.009874633348577522
148,1,0.005,0.16959042384811074
148,1,0.01,0.4362707634657077
148,1,0.05,0.9955633368864982
149,1,0.0001,0.00010918534519355205
149,1,0.0005,0.0026250585744508337
149,1,0.001,0.010002391460403492
149,1,0.005,0.17136132611425592
149,1,0.01,0.439648574275711
149,1,0.05,0.9957599315394319
150,1,0.0001,0.00011065345448979524
150,1,0.0005,0.002659650954867976
150,1,0.001,0.010130884181372535
150,1,0.005,0.17313527959714348
150,1,0.01,0.44301520179316767
150,1,0.05,0.9959479583848558
151,1,0.0001,0.0001121312690723908
151,1,0.0005,0.00269445808664015
151,1,0.001,0.010260109914508098
151,1,0.005,0.17491220951204933
151,1,0.01,0.4463705319028469
151,1,0.05,0.996127782716889
152,1,0.0001,0.0001136187869854588
152,1,0.0005,0.0027294797463678355
152,1,0.001,0.010390067065293218
152,1,0.005,0.1766920417458162
152,1,0.01,0.44971445389015363
152,1,0.05,0.9962997547197565
153,1,0.0001,0.00011511600627367446
153,1,0.0005,0.002764715710821264
153,1,0.001,0.010520754041666969
153,1,0.005,0.17847470285200773
153,1,0.01,0.45304686038452435
153,1,0.05,0.9964642100655451
154,1,0.0001,0.00011662292498182403
154,1,0.0005,0.0028001657569401983
154,1,0.001,0.010652169254020794
154,1,0.005,0.18026012004609338
154,1,0.01,0.45636764730361823
154,1,0.05,0.9966214704899554
155,1,0.0001,0.00011813954115502678
155,1,0.0005,0.002835829661834266
155,1,0.001,0.010784311115195844
155,1,0.005,0.1820482212006671
155,1,0.01,0.459676713798292
155,1,0.05,0.9967718443467609
156,1,0.0001,0.00011966585283884612
156,1,0.0005,0.002871707202781848
156,1,0.001,0.010917178040479314
156,1,0.005,0.1838389348406939
156,1,0.01,0.4629739621983414
156,1,0.05,0.9969156271416609
157,1,0.0001,0.00012120185807884543
157,1,0.0005,0.0029077981572310785
157,1,0.001,0.011050768447601111
157,1,0.005,0.1856321901387905
157,1,0.01,0.46625929795901044
157,1,0.05,0.997053102046204
158,1,0.0001,0.0001227475549211432
158,1,0.0005,0.0029441023027991786
158,1,0.001,0.011185080756730637
158,1,0.005,0.18742791691053495
158,1,0.01,0.46953262960824615
158,1,0.05,0.9971845403924386
159,1,0.0001,0.000124302941412191
159,1,0.0005,0.0029806194172720124
159,1,0.001,0.011320113390473452
159,1,0.005,0.1892260456098085
159,1,0.01,0.47279386869470175
159,1,0.05,0.9973102021489344
160,1,0.0001,0.00012586801559832939
160,1,0.0005,0.003017349278604975
160,1,0.001,0.011455864773868063
160,1,0.005,0.1910265073241666
160,1,0.01,0.4760429297364668
160,1,0.05,0.9974303363787994
161,1,0.0001,0.00012744277552667604
161,1,0.0005,0.00305429166492166
161,1,0.001,0.011592333334382476
161,1,0.005,0.19282923377024086
161,1,0.01,0.47927973017052694
161,1,0.05,0.9975451816803055
162,1,0.0001,0.00012902721924423766
162,1,0.0005,0.0030914463545146376
162,1,0.001,0.01172951750191098
162,1,0.005,0.19463415728917122
162,1,0.01,0.48250419030293257
162,1,0.05,0.9976549666107141
163,1,0.0001,0.00013062134479879806
163,1,0.0005,0.003128813125845231
163,1,0.001,0.011867415708771256
163,1,0.005,0.19644121084206823
163,1,0.01,0.48571623325967295
163,1,0.05,0.997759910093881
164,1,0.0001,0.000132225150237808
164,1,0.0005,0.0031663917575428524
164,1,0.001,0.012006026389700164
164,1,0.005,0.19825032800550368
164,1,0.01,0.4889157849382486
164,1,0.05,0.9978602218122045
165,1,0.0001,0.00013383863360960646
165,1,0.0005,0.0032041820284054445
165,1,0.001,0.012145347981851629
165,1,0.005,0.2000614429670341
165,1,0.01,0.4921027739599264
165,1,0.05,0.9979561025834609
166,1,0.0001,0.00013546179296253236
166,1,0.0005,0.0032421837173992607
166,1,0.001,0.012285378924792312
166,1,0.005,0.2018744905207489
166,1,0.01,0.4952771316226766
166,1,0.05,0.9980477447230611
167,1,0.0001,0.00013709462634514669
167,1,0.0005,0.003280396603658642
167,1,0.001,0.01242611766049917
167,1,0.005,0.20368940606285246
167,1,0.01,0.4984387918547759
167,1,0.05,0.9981353323922427
168,1,0.0001,0.00013873713180645453
168,1,0.0005,0.0033188204664857945
168,1,0.001,0.012567562633355678
168,1,0.005,0.205506125587272
168,1,0.01,0.5015876911690714
168,1,0.05,0.9982190419326985
169,1,0.0001,0.000140389307395683
169,1,0.0005,0.003357455085350902
169,1,0.001,0.012709712290148834
169,1,0.005,0.20732458568129575
169,1,0.01,0.5047237686178953
169,1,0.05,0.9982990421881281
170,1,0.0001,0.00014205115116250333
170,1,0.0005,0.003396300239892125
170,1,0.001,0.012852565080065714
170,1,0.005,0.20914472352123947
170,1,0.01,0.5078469657486251
170,1,0.05,0.998375494813183
171,1,0.0001,0.00014372266115669774
171,1,0.0005,0.0034353557099149334
171,1,0.001,0.012996119454690591
171,1,0.005,0.21096647686814163
171,1,0.01,0.5109572265598797
171,1,0.05,0.998448554570262
172,1,0.0001,0.0001454038354282705
172,1,0.0005,0.003474621275392775
172,1,0.001,0.013140373868001043
172,1,0.005,0.21278978406348703
172,1,0.01,0.5140544974583338
172,1,0.05,0.9985183696146003
173,1,0.0001,0.00014709467202789206
173,1,0.0005,0.0035140967164661863
173,1,0.001,0.013285326776365403
173,1,0.005,0.21461458402495703
173,1,0.01,0.5171387272161624
173,1,0.05,0.998585081768079
174,1,0.0001,0.00014879516900601075
174,1,0.0005,0.0035537818134431243
174,1,0.001,0.013430976638539205
174,1,0.005,0.2164408162422109
174,1,0.01,0.5202098669290895
174,1,0.05,0.9986488267821734
175,1,0.0001,0.00015050532441385212
175,1,0.0005,0.0035936763467989685
175,1,0.001,0.013577321915661855
175,1,0.005,0.21826842077269137
175,1,0.01,0.5232678699750358
175,1,0.05,0.9987097345904381
176,1,0.0001,0.0001522251363027527
176,1,0.0005,0.003633780097175965
176,1,0.001,0.013724361071253632
176,1,0.005,0.22009733823746114
176,1,0.01,0.5263126919733709
176,1,0.05,0.9987679295509209
177,1,0.0001,0.00015395460272404904
177,1,0.0005,0.0036740928453835586
177,1,0.001,0.013872092571212358
177,1,0.005,0.2219275098170641
177,1,0.01,0.5293442907447411
177,1,0.05,0.9988235306788793
178,1,0.0001,0.00015569372172996587
178,1,0.0005,0.0037146143723978398
178,1,0.001,0.014020514883810065
178,1,0.005,0.22375887724741472
178,1,0.01,0.5323626262714864
178,1,0.05,0.9988766518701646
179,1,0.0001,0.00015744249137239485
179,1,0.0005,0.0037553444593619867
179,1,0.001,0.01416962647969
179,1,0.005,0.22559138281571645
179,1,0.01,0.5353676606586227
179,1,0.05,0.9989274021156243
180,1,0.0001,0.00015920090970411582
180,1,0.0005,0.0037962828875854893
180,1,0.001,0.014319425831863297
180,1,0.005,0.22742496935640433
180,1,0.01,0.5383593580953895
180,1,0.05,0.9989758857068624
181,1,0.0001,0.00016096897477757555
181,1,0.0005,0.003837429438544704
181,1,0.001,0.01446991141570575
181,1,0.005,0.2292595802471148
181,1,0.01,0.541337684817355
181,1,0.05,0.9990222024336877
182,1,0.0001,0.00016274668464610897
182,1,0.0005,0.0038787838938822983
182,1,0.001,0.014621081708954708
182,1,0.005,0.23109515940468406
182,1,0.01,0.544302609069071
182,1,0.05,0.9990664477735633
183,1,0.0001,0.00016453403736305106
183,1,0.0005,0.003920346035407141
183,1,0.001,0.01477293519170575
183,1,0.005,0.23293165128117155
183,1,0.01,0.5472541010672711
183,1,0.05,0.9991087130733672
184,1,0.0001,0.00016633103098184776
184,1,0.0005,0.003962115645094411
184,1,0.001,0.014925470346409564
184,1,0.005,0.23476900085990904
184,1,0.01,0.5501921329646008
184,1,0.05,0.9991490857237567
185,1,0.0001,0.0001681376635566112
185,1,0.0005,0.004004092505085599
185,1,0.001,0.01507868565786874
185,1,0.005,0.23660715365157725
185,1,0.01,0.5531166788138768
185,1,0.05,0.9991876493264239
186,1,0.0001,0.00016995393314156448
186,1,0.0005,0.004046276397687842
186,1,0.001,0.015232579613234765
186,1,0.005,0.23844605569030708
186,1,0.01,0.5560277145328707
186,1,0.05,0.999224483854515
187,1,0.0001,0.00017177983779126382
187,1,0.0005,0.004088667105374366
187,1,0.001,0.01538715070200436
187,1,0.005,0.24028565352980835
187,1,0.01,0.5589252178696036
187,1,0.05,0.999259665806481
188,1,0.0001,0.00017361537556048745
188,1,0.0005,0.004131264410784041
188,1,0.001,0.015542397416016707
188,1,0.005,0.24212589423952247
188,1,0.01,0.5618091683681486
188,1,0.05,0.999293268353614
189,1,0.0001,0.00017546054450434667
189,1,0.0005,0.004174068096721606
189,1,0.001,0.01569831824945045
189,1,0.005,0.2439667254008011
189,1,0.01,0.5646795473349359
189,1,0.05,0.9993253614815174
190,1,0.0001,0.00017731534267817484
190,1,0.0005,0.004217077946157111
190,1,0.001,0.015854911698819807
190,1,0.005,0.2458080951031112
190,1,0.01,0.5675363378055504
190,1,0.05,0.9993560121257465
191,1,0.0001,0.0001791797681378604
191,1,0.0005,0.00426029374222614
191,1,0.001,0.016012176262972244
191,1,0.005,0.24764995194026285
191,1,0.01,0.5703795245120189
191,1,0.05,0.999385284301849
192,1,0.0001,0.00018105381893929184
192,1,0.0005,0.004303715268229591
192,1,0.001,0.016170110443084695
192,1,0.005,0.24949224500666556
192,1,0.01,0.5732090938505778
192,1,0.05,0.9994132392300268
193,1,0.0001,0.00018293749313869068
193,1,0.0005,0.004347342307633673
193,1,0.001,0.016328712742660567
193,1,0.005,0.25133492389360557
193,1,0.01,0.5760250338499139
193,1,0.05,0.9994399354546323
194,1,0.0001,0.00018483078879283354
194,1,0.0005,0.004391174644069462
194,1,0.001,0.016487981667526963
194,1,0.005,0.25317793868555116
194,1,0.01,0.5788273341398786
194,1,0.05,0.999465428958702
195,1,0.0001,0.00018673370395838607
195,1,0.0005,0.004435212061333238
195,1,0.001,0.016647915725830797
195,1,0.005,0.2550212399564802
195,1,0.01,0.5816159859206589
195,1,0.05,0.9994897732737283
196,1,0.0001,0.00018864623669268
196,1,0.0005,0.004479454343386147
196,1,0.001,0.016808513428036354
196,1,0.005,0.25686477876623237
196,1,0.01,0.5843909819324099
196,1,0.05,0.9995130195848552
197,1,0.0001,0.00019056838505293605
197,1,0.0005,0.004523901274353981
197,1,0.001,0.01696977328692173
197,1,0.005,0.2587085066568884
197,1,0.01,0.5871523164253333
197,1,0.05,0.999535216831685
198,1,0.0001,0.00019250014709715213
198,1,0.0005,0.004568552638527179
198,1,0.001,0.017131693817576066
198,1,0.005,0.26055237564916855
198,1,0.01,0.5898999851302053
198,1,0.05,0.9995564118048698
199,1,0.0001,0.0001944415208833261
199,1,0.0005,0.004613408220360937
199,1,0.001,0.017294273537395655
199,1,0.005,0.26239633823885966
199,1,0.01,0.5926339852293379
199,1,0.05,0.9995766492386569
200,1,0.0001,0.00019639250446967793
200,1,0.0005,0.004658467804474764
200,1,0.001,0.017457510966081835
200,1,0.005,0.2642403473932623
200,1,0.01,0.5953543153279742
200,1,0.05,0.999595971899553
201,1,0.0001,0.0001983530959148716
201,1,0.0005,0.00470373117565237
201,1,0.001,0.017621404625637105
201,1,0.005,0.26608435654766527
201,1,0.01,0.5980609754261148
201,1,0.05,0.9996144206712629
202,1,0.0001,0.0002003232932779042
202,1,0.0005,0.00474919811884178
202,1,0.001,0.017785953040362346
202,1,0.005,0.2679283196018394
202,1,0.01,0.6007539668907599
202,1,0.05,0.9996320346360529
203,1,0.0001,0.00020230309461788387
203,1,0.0005,0.004794868419155329
203,1,0.001,0.017951154736853492
203,1,0.005,0.2697721909165578
203,1,0.01,0.6034332924285694
203,1,0.05,0.9996488511526858
204,1,0.0001,0.0002042924979944738
204,1,0.0005,0.004840741861869002
204,1,0.001,0.018117008243998645
204,1,0.005,0.2716159253101391
204,1,0.01,0.6060989560589336
204,1,0.05,0.9996649059310653
205,1,0.0001,0.0002062915014672262
205,1,0.0005,0.004886818232422763
205,1,0.001,0.01828351209297463
205,1,0.005,0.2734594780550119
205,1,0.01,0.6087509630874478
205,1,0.05,0.999680233103725
206,1,0.0001,0.0002083001030964704
206,1,0.0005,0.004933097316420554
206,1,0.001,0.018450664817244555
206,1,0.005,0.2753028048743027
206,1,0.01,0.6113893200797857
206,1,0.05,0.9996948652942912
207,1,0.0001,0.00021031830094242476
207,1,0.0005,0.004979578899629855
207,1,0.001,0.018618464952553815
207,1,0.005,0.2771458619384499
207,1,0.01,0.6140140348359682
207,1,0.05,0.9997088336830414
208,1,0.0001,0.0002123460930657517
208,1,0.0005,0.005026262767981571
208,1,0.001,0.018786911036927645
208,1,0.005,0.27898860586183316
208,1,0.01,0.6166251163650189
208,1,0.05,0.999722168069681
209,1,0.0001,0.0002143834775275577
209,1,0.0005,0.005073148707570252
209,1,0.001,0.018956001610667794
209,1,0.005,0.28083099369943443
209,1,0.01,0.6192225748600052
209,1,0.05,0.9997348969334489
210,1,0.0001,0.0002164304523889493
210,1,0.0005,0.005120236504653541
210,1,0.001,0.019125735216349304
210,1,0.005,0.2826729829435133
210,1,0.01,0.6218064216734551
210,1,0.05,0.9997470474906658
211,1,0.0001,0.00021848701571158813
211,1,0.0005,0.005167525945652729
211,1,0.001,0.019296110398817956
211,1,0.005,0.2845145315203086
211,1,0.01,0.6243766692931502
211,1,0.05,0.9997586457498273
212,1,0.0001,0.00022055316555713578
212,1,0.0005,0.005215016817151641
212,1,0.001,0.019467125705186383
212,1,0.005,0.28635559778676223
212,1,0.01,0.6269333313182839
212,1,0.05,0.9997697165643461
213,1,0.0001,0.00022262889998803104
213,1,0.0005,0.0052627089058976395
213,1,0.001,0.019638779684831742
213,1,0.005,0.2881961405272635
213,1,0.01,0.6294764224359856
213,1,0.05,0.9997802836830385
214,1,0.0001,0.00022471421706637962
214,1,0.0005,0.005310601998800624
214,1,0.001,0.019811070889392157
214,1,0.005,0.29003611895041503
214,1,0.01,0.6320059583982014
214,1,0.05,0.9997903697984507
215,1,0.0001,0.0002268091148550644
215,1,0.0005,0.005358695882933584
215,1,0.001,0.019983997872763615
215,1,0.005,0.29187549268582225
215,1,0.01,0.6345219559989295
215,1,0.05,0.9997999965931141
216,1,0.0001,0.00022891359141707923
216,1,0.0005,0.005406990345531826
216,1,0.001,0.020157559191097518
216,1,0.005,0.29371422178090123
216,1,0.01,0.6370244330518029
216,1,0.05,0.9998091847838151
217,1,0.0001,0.0002310276448156401
217,1,0.0005,0.005455485173993524
217,1,0.001,0.020331753402796915
217,1,0.005,0.2955522666977122
217,1,0.01,0.6395134083680192
217,1,0.05,0.9998179541639631
218,1,0.0001,0.00023315127311440698
218,1,0.0005,0.005504180155879279
218,1,0.001,0.02050657906851372
218,1,0.005,0.297389588309811
218,1,0.01,0.6419889017346059
218,1,0.05,0.9998263236441369
219,1,0.0001,0.00023528447437715094
219,1,0.0005,0.005553075078911673
219,1,0.001,0.020682034751145606
219,1,0.005,0.29922614789912094
219,1,0.01,0.6444509338930241
219,1,0.05,0.9998343112908834
220,1,0.0001,0.00023742724666819814
220,1,0.0005,0.005602169730976159
220,1,0.001,0.020858119015833232
220,1,0.005,0.3010619071528302
220,1,0.01,0.6468995265181003
220,1,0.05,0.9998419343638448
221,1,0.0001,0.00023957958805198576
221,1,0.0005,0.005651463900119724
221,1,0.001,0.021034830429956686
221,1,0.005,0.30289682816030483
221,1,0.01,0.649334702197286
221,1,0.05,0.999849209351283
222,1,0.0001,0.000241741496593173
222,1,0.0005,0.005700957374551674
222,1,0.001,0.021212167563132933
222,1,0.005,0.304730873410026
222,1,0.01,0.6517564844102359
222,1,0.05,0.9998561520040676
223,1,0.0001,0.0002439129703568632
223,1,0.0005,0.005750649942643293
223,1,0.001,0.021390128987212376
223,1,0.005,0.30656400578654586
223,1,0.01,0.6541648975087071
223,1,0.05,0.9998627773681956
224,1,0.0001,0.0002460940074083817
224,1,0.0005,0.005800541392927405
224,1,0.001,0.021568713276276075
224,1,0.005,0.3083961885674651
224,1,0.01,0.656559966696768
224,1,0.05,0.9998690998159007
225,1,0.0001,0.00024828460581338696
225,1,0.0005,0.005850631514098814
225,1,0.001,0.021747919006632643
225,1,0.005,0.31022738542043093
225,1,0.01,0.6589417180113167
225,1,0.05,0.9998751330754146
226,1,0.0001,0.0002504847636377594
226,1,0.0005,0.00590092009501364
226,1,0.001,0.02192774475681525
226,1,0.005,0.31205756040015264
226,1,0.01,0.6613101783029047
226,1,0.05,0.9998808902594376
227,1,0.0001,0.0002526944789477126
227,1,0.0005,0.005951406924689762
227,1,0.001,0.022108189107578502
227,1,0.005,0.31388667794544134
227,1,0.01,0.66366537521686
227,1,0.05,0.9998863838923696
228,1,0.0001,0.0002549137498097931
228,1,0.0005,0.006002091792306152
228,1,0.001,0.022289250641895464
228,1,0.005,0.3157147028762679
228,1,0.01,0.6660073371747057
228,1,0.05,0.9998916259363599
229,1,0.0001,0.0002571425742907696
229,1,0.0005,0.006052974487203211
229,1,0.001,0.022470927944954644
229,1,0.005,0.3175416003908369
229,1,0.01,0.6683360933558731
229,1,0.05,0.9998966278162202
230,1,0.0001,0.00025938095045763276
230,1,0.0005,0.006104054798882319
230,1,0.001,0.022653219604157115
230,1,0.005,0.3193673360626885
230,1,0.01,0.6706516736796992
230,1,0.05,0.9999014004432536
231,1,0.0001,0.0002616288763778174
231,1,0.0005,0.0061553325170062845
231,1,0.001,0.022836124209113184
231,1,0.005,0.32119187583781184
231,1,0.01,0.6729541087877137
231,1,0.05,0.9999059542380431
232,1,0.0001,0.00026388635011909134
232,1,0.0005,0.006206807431398231
232,1,0.001,0.023019640351639725
232,1,0.005,0.32301518603178214
232,1,0.01,0.6752434300261997
232,1,0.05,0.9999102991522455
233,1,0.0001,0.00026615336974933346
233,1,0.0005,0.006258479332042821
233,1,0.001,0.023203766625757072
233,1,0.005,0.32483723332691716
233,1,0.01,0.6775196694290371
233,1,0.05,0.9999144446894326
234,1,0.0001,0.0002684299333367557
234,1,0.0005,0.00631034800908481
234,1,0.001,0.023388501627685798
234,1,0.005,0.3266579847694502
234,1,0.01,0.6797828597008153
234,1,0.05,0.9999183999250203
235,1,0.0001,0.00027071603894990304
235,1,0.0005,0.006362413252830046
235,1,0.001,0.023573843955844054
235,1,0.005,0.3284774077667243
235,1,0.01,0.682033034200215
235,1,0.05,0.9999221735253256
236,1,0.0001,0.0002730116846576536
236,1,0.0005,0.006414674853744473
236,1,0.001,0.023759792210844344
236,1,0.005,0.3302954700844065
236,1,0.01,0.6842702269236566
236,1,0.05,0.999925773765788
237,1,0.0001,0.0002753168685291074
237,1,0.0005,0.006467132602454573
237,1,0.001,0.023946344995490754
237,1,0.005,0.3321121398437179
237,1,0.01,0.6864944724892094
237,1,0.05,0.9999292085483907
238,1,0.0001,0.00027763158863369775
238,1,0.0005,0.006519786289747365
238,1,0.001,0.024133500914775508
238,1,0.005,0.3339273855186836
238,1,0.01,0.6887058061207587
238,1,0.05,0.9999324854183187
239,1,0.0001,0.0002799558430410798
239,1,0.0005,0.0065726357065696295
239,1,0.001,0.02432125857587686
239,1,0.005,0.33574117593340436
239,1,0.01,0.6909042636324281
239,1,0.05,0.999935611579883
240,1,0.0001,0.00028228962982124184
240,1,0.0005,0.006625680644028575
240,1,0.001,0.02450961658815498
240,1,0.005,0.3375534802593394
240,1,0.01,0.693089881413252
240,1,0.05,0.999938593911745
241,1,0.0001,0.00028463294704439424
241,1,0.0005,0.0066789208933911715
241,1,0.001,0.024698573563149973
241,1,0.005,0.33936426801261654
241,1,0.01,0.6952626964120963
241,1,0.05,0.999941438981471
242,1,0.0001,0.00028698579278130243
242,1,0.0005,0.006732356246084148
242,1,0.001,0.024888128114578523
242,1,0.005,0.3411735090513547
